index,filename,source_filename,original_format,arkid,source,owner,license,original_url,family,standardized_species
101,ark-_65665_m3b4a4d51fa5a9453e8b265da38af22a30.jpg,ark-_65665_m3b4a4d51fa5a9453e8b265da38af22a30.jpg,jpg,1t04fc8n,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/1t04fc8n.jpg,priacanthidae,priacanthus hamrur
102,ark-_65665_m3ae6717b7f6c84f4aa6ba57eb59f3c829.jpg,ark-_65665_m3ae6717b7f6c84f4aa6ba57eb59f3c829.jpg,jpg,mr12z37v,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/mr12z37v.jpg,sphyraenidae,sphyraena putnamae
104,1406028347296QGnZgFi7ViWRQDnj.jpg,1406028347296QGnZgFi7ViWRQDnj.jpg,jpg,9z086n4g,iDigBio,mnhn,CC BY-NC-ND,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/9z086n4g.jpg,cranoglanididae,cranoglanis bouderius
105,ark-_65665_m32401d5076f874946911c801cda3be2d4.jpg,ark-_65665_m32401d5076f874946911c801cda3be2d4.jpg,jpg,nk879p28,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/nk879p28.jpg,centriscidae,aeoliscus strigatus
106,"BMNH 1847.4.4.12, SYNTYPE, Gerres nigri-S.jpg","BMNH 1847.4.4.12, SYNTYPE, Gerres nigri-S.jpg",jpg,f0594927,iDigBio,nhmuk,CC BY 4.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/nhmuk/f0594927.jpg,gerreidae,gerres nigri
107,ark-_65665_m30a4c2edb908e457e986ad0c9163d8eb9.jpg,ark-_65665_m30a4c2edb908e457e986ad0c9163d8eb9.jpg,jpg,t942281z,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/t942281z.jpg,triglidae,trigloporus lastoviza
108,106148-p#0.jpg,106148-p.jpg,jpg,kt06g90f,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/kt06g90f.jpg,goodeidae,goodea xaliscone
109,CAS-ICH-97403-p_lg#1.jpg,CAS-ICH-97403-p_lg.jpg,jpg,2t22fk7k,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/2t22fk7k.jpg,galaxiidae,aplochiton taeniatus
110,CAS-ICH-97403-p_lg#2.jpg,CAS-ICH-97403-p_lg.jpg,jpg,2t22fk7k,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/2t22fk7k.jpg,galaxiidae,aplochiton taeniatus
111,1484236159740AEgb70x7opPNLgDA.jpg,1484236159740AEgb70x7opPNLgDA.jpg,jpg,tg81gn14,iDigBio,mnhn,CC BY,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/tg81gn14.jpg,notopteridae,notopterus notopterus
112,ark-_65665_m3058a3f6eef30426cb7e48dac56f0ec2a.jpg,ark-_65665_m3058a3f6eef30426cb7e48dac56f0ec2a.jpg,jpg,9q11rx89,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/9q11rx89.jpg,hemiramphidae,hemiramphus far
113,5986_Glaucosoma_semilunifer_ST.jpg,5986_Glaucosoma_semilunifer_ST.jpg,jpg,1g82wx62,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/1g82wx62.jpg,glaucosomatidae,liopropoma lunulatum
114,ark-_65665_m3b7aaa8ab0b13443baeaad6b3a449cf44.jpg,ark-_65665_m3b7aaa8ab0b13443baeaad6b3a449cf44.jpg,jpg,1w12rc4n,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/1w12rc4n.jpg,terapontidae,terapon theraps
115,ark-_65665_m3134e927ad15a4a70b13a54127f29d2e4.jpg,ark-_65665_m3134e927ad15a4a70b13a54127f29d2e4.jpg,jpg,3b81vh0m,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/3b81vh0m.jpg,kuhliidae,kuhlia petiti
116,1406027518792oGofdnQ9yQq7HLgO.jpg,1406027518792oGofdnQ9yQq7HLgO.jpg,jpg,8g33n76r,iDigBio,mnhn,CC BY-NC-ND,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/8g33n76r.jpg,ariidae,ariopsis felis
118,1468335698847AxtXT1M11PEG5REc.jpg,1468335698847AxtXT1M11PEG5REc.jpg,jpg,h172vq2m,iDigBio,mnhn,CC BY,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/h172vq2m.jpg,polypteridae,polypterus senegalus
119,ark-_65665_m32a370ca747e5438093869518b69a068a.jpg,ark-_65665_m32a370ca747e5438093869518b69a068a.jpg,jpg,xg25cr3n,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/xg25cr3n.jpg,veliferidae,metavelifer multiradiatus
120,ark-_65665_m3b4c0097af16148c5959736683b3620de.jpg,ark-_65665_m3b4c0097af16148c5959736683b3620de.jpg,jpg,3r49rg2n,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/3r49rg2n.jpg,samaridae,samariscus triocellatus
121,15084947934577mc5aogyJ8ct0NDR#0.jpg,15084947934577mc5aogyJ8ct0NDR.jpg,jpg,xj58cr1b,iDigBio,mnhn,CC BY,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/xj58cr1b.jpg,esocidae,esox aquitanicus
122,15084947934577mc5aogyJ8ct0NDR#1.jpg,15084947934577mc5aogyJ8ct0NDR.jpg,jpg,xj58cr1b,iDigBio,mnhn,CC BY,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/xj58cr1b.jpg,esocidae,esox aquitanicus
125,52130-p#2.jpg,52130-p.jpg,jpg,5w38743z,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/5w38743z.jpg,doradidae,hemidoras morrisi
126,1540975172256WKkvZTEzPL0GYCbQ.jpg,1540975172256WKkvZTEzPL0GYCbQ.jpg,jpg,1b34gh9d,iDigBio,mnhn,CC BY,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/1b34gh9d.jpg,ictaluridae,ameiurus platycephalus
127,ark-_65665_m3067776beba594b139914324de6fff4d3.jpg,ark-_65665_m3067776beba594b139914324de6fff4d3.jpg,jpg,6x81219x,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/6x81219x.jpg,caesionidae,caesio xanthonota
128,BMNH 1996.7.10.29 Isistius brasiliensis lateral DSC_4642-S.jpg,BMNH 1996.7.10.29 Isistius brasiliensis lateral DSC_4642-S.jpg,jpg,b3702255,iDigBio,nhmuk,CC BY 4.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/nhmuk/b3702255.jpg,dalatiidae,isistius brasiliensis
129,3236_Pomotis_elongatus.jpg,3236_Pomotis_elongatus.jpg,jpg,j928nw91,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/j928nw91.jpg,centrarchidae,chlaenius elongatus
130,ark-_65665_m3d3b6a996af0744419096a98fd6bbb2c9.jpg,ark-_65665_m3d3b6a996af0744419096a98fd6bbb2c9.jpg,jpg,jn53fg7g,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/jn53fg7g.jpg,plesiopidae,plesiops coeruleolineatus
131,ark-_65665_m35f9e71b2356646fe8d8c5b7bded8017e.jpg,ark-_65665_m35f9e71b2356646fe8d8c5b7bded8017e.jpg,jpg,0195vc3c,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/0195vc3c.jpg,chaenopsidae,acanthemblemaria aspera
132,106160-p#0.jpg,106160-p.jpg,jpg,7x339224,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/7x339224.jpg,atherinopsidae,chirostoma lucius
133,60623-p#1.jpg,60623-p.jpg,jpg,q5108b25,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/q5108b25.jpg,curimatidae,cyphocharax magdalenae
134,82188-p#1.jpg,82188-p.jpg,jpg,k9938t1n,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/k9938t1n.jpg,batrachoididae,allenbatrachus reticulatus
135,ark-_65665_m389ae24fe044241e78f09614b27dac8de.jpg,ark-_65665_m389ae24fe044241e78f09614b27dac8de.jpg,jpg,3f078j79,iDigBio,usnm,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/3f078j79.jpg,aplocheilidae,pachypanchax playfairii
136,1daa29b1-a405-4c49-a283-05b623a84171.jpg,1daa29b1-a405-4c49-a283-05b623a84171.jpg,jpg,9n831c64,iDigBio,uf,CC BY-NC,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/uf/9n831c64.jpg,centrolophidae,schedophilus pemarco
137,39436-p#0.jpg,39436-p.jpg,jpg,pk32gh51,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/pk32gh51.jpg,bryconidae,brycon atrocaudatus
138,ark-_65665_m3b3d696c1daa041d09a05c48ecaae73cd.jpg,ark-_65665_m3b3d696c1daa041d09a05c48ecaae73cd.jpg,jpg,pg11zg1s,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/pg11zg1s.jpg,hemiramphidae,hyporhamphus sindensis
140,ark-_65665_m35c7c4d87599d44f1817ff5a60752a372.jpg,ark-_65665_m35c7c4d87599d44f1817ff5a60752a372.jpg,jpg,tx34v71q,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/tx34v71q.jpg,diodontidae,diodon hystrix
141,ark-_65665_m3c071e29048fe4970a76abe00077c5d2e.jpg,ark-_65665_m3c071e29048fe4970a76abe00077c5d2e.jpg,jpg,cv877053,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/cv877053.jpg,scombridae,euthynnus affinis
142,66650_Aryropelecus_lychnus_lychnus.jpg,66650_Aryropelecus_lychnus_lychnus.jpg,jpg,h926bj2w,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/h926bj2w.jpg,sternoptychidae,argyropelecus lychnus
143,m32a041eb9-a82e-492e-a8f3-24e0b6aad33b.jpg,m32a041eb9-a82e-492e-a8f3-24e0b6aad33b.jpg,jpg,rx26163k,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/rx26163k.jpg,diodontidae,diodon holocanthus
144,c2ba936c-3276-48ec-b023-b6b500d340ea.jpg,c2ba936c-3276-48ec-b023-b6b500d340ea.jpg,jpg,c447zs05,iDigBio,uf,CC BY-NC,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/uf/c447zs05.jpg,aphredoderidae,aphredoderus sayanus
145,28753_Melamphaes_nigrofulvus_HT.jpg,28753_Melamphaes_nigrofulvus_HT.jpg,jpg,v4571h2m,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/v4571h2m.jpg,melamphaidae,poromitra nigrofulva
146,ark-_65665_m3fbfa20229b1149f1957ec6f6a321c740.jpg,ark-_65665_m3fbfa20229b1149f1957ec6f6a321c740.jpg,jpg,3m542q6d,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/3m542q6d.jpg,microdesmidae,ptereleotris evides
147,1905_7_29_2-5_4-S.jpg,1905_7_29_2-5_4-S.jpg,jpg,6b02fq8x,iDigBio,nhmuk,CC BY 4.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/nhmuk/6b02fq8x.jpg,galaxiidae,galaxias rostratus
148,60494-p#1.jpg,60494-p.jpg,jpg,pr069f8f,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/pr069f8f.jpg,lebiasinidae,copella metae
149,159360_Bathylagus_longirostris.jpg,159360_Bathylagus_longirostris.jpg,jpg,qn60zr3p,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/qn60zr3p.jpg,bathylagidae,dolicholagus longirostris
150,100325-p#0.jpg,100325-p.jpg,jpg,sc01pb8s,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/sc01pb8s.jpg,sebastidae,sebastes semicinctus
151,3178.jpg,3178.jpg,jpg,fv464d90,iDigBio,uam,,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/uam/fv464d90.jpg,osmeridae,mallotus villosus
152,92304_Maurolicus_muelleri.jpg,92304_Maurolicus_muelleri.jpg,jpg,f7236p1b,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/f7236p1b.jpg,sternoptychidae,maurolicus muelleri
154,16136-p_lg#5.jpg,16136-p_lg.jpg,jpg,g046fr2s,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/g046fr2s.jpg,crenuchidae,characidium crandellii
155,MCZ3237_Bryttus_gloriosus_2_t.jpg,MCZ3237_Bryttus_gloriosus_2_t.jpg,jpg,bd90bn7v,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/bd90bn7v.jpg,centrarchidae,enneacanthus gloriosus
157,ark-_65665_m3c1fff59e186d4f67b5dc343534b5fc0b.jpg,ark-_65665_m3c1fff59e186d4f67b5dc343534b5fc0b.jpg,jpg,z726vk7x,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/z726vk7x.jpg,soleidae,brachirus orientalis
158,1987_9_17_21-22 1 b-S.jpg,1987_9_17_21-22 1 b-S.jpg,jpg,zg580649,iDigBio,nhmuk,CC BY 4.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/nhmuk/zg580649.jpg,sisoridae,glyptothorax zanaensis
159,ark-_65665_m37054aa0fd8174063b8d7eb9735e2761f.jpg,ark-_65665_m37054aa0fd8174063b8d7eb9735e2761f.jpg,jpg,6628tb08,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/6628tb08.jpg,triacanthidae,triacanthus biaculeatus
160,ark-_65665_m349fa7afa8b7246d284f44164a7d3d716.jpg,ark-_65665_m349fa7afa8b7246d284f44164a7d3d716.jpg,jpg,5z777v62,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/5z777v62.jpg,batrachoididae,colletteichthys dussumieri
161,32811_Bryttus_mineopas_ST.jpg,32811_Bryttus_mineopas_ST.jpg,jpg,3q81wg5b,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/3q81wg5b.jpg,centrarchidae,lepomis mineopas
162,14060283818415JuUPAGXt0s7YDtP.jpg,14060283818415JuUPAGXt0s7YDtP.jpg,jpg,zw19360t,iDigBio,mnhn,CC BY-NC-ND,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/zw19360t.jpg,sisoridae,glyptosternon majus
164,29929_Leporinus_granti_ST.jpg,29929_Leporinus_granti_ST.jpg,jpg,0w91dr8j,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/0w91dr8j.jpg,anostomidae,leporinus granti
165,ark-_65665_m3e7b57e14a1ed4a3fbd29aeda8e16ff34.jpg,ark-_65665_m3e7b57e14a1ed4a3fbd29aeda8e16ff34.jpg,jpg,df24t96s,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/df24t96s.jpg,toxotidae,toxotes jaculatrix
166,520f3dad-a966-418b-b3cb-770096d18fa9.jpg,520f3dad-a966-418b-b3cb-770096d18fa9.jpg,jpg,r462cv5q,iDigBio,uf,CC BY-NC,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/uf/r462cv5q.jpg,megalopidae,megalops atlanticus
167,ark-_65665_m37801d467bb4847d0a2c76cc1951b2390.jpg,ark-_65665_m37801d467bb4847d0a2c76cc1951b2390.jpg,jpg,sd13j156,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/sd13j156.jpg,caesionidae,pterocaesio tessellata
168,"BMNH 1932.6.13.107-112, SYNTYPES, Lates niloticus rudolfianus a-S.jpg","BMNH 1932.6.13.107-112, SYNTYPES, Lates niloticus rudolfianus a-S.jpg",jpg,xn74j28q,iDigBio,nhmuk,CC BY 4.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/nhmuk/xn74j28q.jpg,latidae,lates niloticus
169,1906.11.1.21-22-S.jpg,1906.11.1.21-22-S.jpg,jpg,p017vc4q,iDigBio,nhmuk,CC BY 4.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/nhmuk/p017vc4q.jpg,percichthyidae,nannatherina balstoni
171,CAS-ICH-97399-p_lg#2.jpg,CAS-ICH-97399-p_lg.jpg,jpg,7g466m23,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/7g466m23.jpg,galaxiidae,aplochiton taeniatus
172,ark-_65665_m34ce1353001b14d2fbb9f2a981ef4daa1.jpg,ark-_65665_m34ce1353001b14d2fbb9f2a981ef4daa1.jpg,jpg,jd010s62,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/jd010s62.jpg,chaenopsidae,acanthemblemaria spinosa
173,1406028587826wIJ3VkHgNy4XVnHg.jpg,1406028587826wIJ3VkHgNy4XVnHg.jpg,jpg,hq29xb7n,iDigBio,mnhn,CC BY-NC-ND,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/hq29xb7n.jpg,diplomystidae,diplomystes chilensis
174,007fd88f-b816-4442-8a49-8359e07a4273.jpg,007fd88f-b816-4442-8a49-8359e07a4273.jpg,jpg,m693df68,iDigBio,uf,CC BY-NC,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/uf/m693df68.jpg,centrarchidae,lepomis macrochirus
175,ark-_65665_m3a0ae9dc282f44ef293436e4ab3d10a4a.jpg,ark-_65665_m3a0ae9dc282f44ef293436e4ab3d10a4a.jpg,jpg,2c40bt5s,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/2c40bt5s.jpg,trachichthyidae,aulotrachichthys heptalepis
176,m32ece1692-1357-40d4-a1fc-2b37dbea1304.jpg,m32ece1692-1357-40d4-a1fc-2b37dbea1304.jpg,jpg,1z07fx43,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/1z07fx43.jpg,ambassidae,ambassis vachellii
177,172265_Pristolepis_fasciatus.jpg,172265_Pristolepis_fasciatus.jpg,jpg,nh12mc3g,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/nh12mc3g.jpg,pristolepididae,pristolepis fasciata
178,ark-_65665_m3e3494779423b4bd59ef4cffc298085b3.jpg,ark-_65665_m3e3494779423b4bd59ef4cffc298085b3.jpg,jpg,w867655r,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/w867655r.jpg,scatophagidae,scatophagus argus
179,da5cdd90-b975-4c7a-bc8d-3dc53c9ca4fd.jpg,da5cdd90-b975-4c7a-bc8d-3dc53c9ca4fd.jpg,jpg,qf19mz6t,iDigBio,uf,CC BY-NC,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/uf/qf19mz6t.jpg,chaenopsidae,chaenopsis megalops
180,ark-_65665_m331cf4b75a2a9478fb2185b6a594776c3.jpg,ark-_65665_m331cf4b75a2a9478fb2185b6a594776c3.jpg,jpg,7z66sg40,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/7z66sg40.jpg,chaenopsidae,acanthemblemaria aspera
181,ark-_65665_m32233d0ddb28a461daf82b96b5f8e7173.jpg,ark-_65665_m32233d0ddb28a461daf82b96b5f8e7173.jpg,jpg,mq31bx5d,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/mq31bx5d.jpg,ariidae,plicofollis tonggol
182,149074_Electrona_antarctica.jpg,149074_Electrona_antarctica.jpg,jpg,9f59vp0w,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/9f59vp0w.jpg,myctophidae,electrona antarctica
183,ark-_65665_m3bea2febf59324c56a865e05837c5a670.jpg,ark-_65665_m3bea2febf59324c56a865e05837c5a670.jpg,jpg,xh19rd0w,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/xh19rd0w.jpg,draconettidae,centrodraco rubellus
184,m3b6826108-09cc-4d94-a3b8-5a1c924e752a.jpg,m3b6826108-09cc-4d94-a3b8-5a1c924e752a.jpg,jpg,3021x561,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/3021x561.jpg,siganidae,siganus spinus
185,63628-p#1.jpg,63628-p.jpg,jpg,rp56bw87,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/rp56bw87.jpg,heptapteridae,chasmocranus quadrizonatus
186,ark-_65665_m341f52b56fabd46cbbacf7e8ce7be0dbf.jpg,ark-_65665_m341f52b56fabd46cbbacf7e8ce7be0dbf.jpg,jpg,z238qj67,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/z238qj67.jpg,centriscidae,aeoliscus strigatus
187,1490626055398qKIpw2R86cKHQdkm.jpg,1490626055398qKIpw2R86cKHQdkm.jpg,jpg,7268f02x,iDigBio,mnhn,CC BY,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/7268f02x.jpg,pristigasteridae,ilisha megaloptera
188,1406026906918fBjYThdCP52whqgW#1.jpg,1406026906918fBjYThdCP52whqgW.jpg,jpg,tp63q429,iDigBio,mnhn,CC BY-NC-ND,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/tp63q429.jpg,notopteridae,notopterus notopterus
189,MCZ60364_Isistius_brasiliensis.jpg,MCZ60364_Isistius_brasiliensis.jpg,jpg,2v86qn91,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/2v86qn91.jpg,dalatiidae,isistius brasiliensis
190,116246-p#0.jpg,116246-p.jpg,jpg,2m427g0r,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/2m427g0r.jpg,clinidae,gibbonsia montereyensis
191,427c6038-3551-40c4-90ff-d624fc48568b.jpg,427c6038-3551-40c4-90ff-d624fc48568b.jpg,jpg,1w55sx9v,iDigBio,uf,CC BY-NC,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/uf/1w55sx9v.jpg,albulidae,albula vulpes
192,ark-_65665_m3880f1a6bf0e6445daa088e921818620c.jpg,ark-_65665_m3880f1a6bf0e6445daa088e921818620c.jpg,jpg,9241v04z,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/9241v04z.jpg,exocoetidae,parexocoetus brachypterus
193,acef7075-6e05-4c06-91b7-95f2ffe557a5.jpg,acef7075-6e05-4c06-91b7-95f2ffe557a5.jpg,jpg,vt674s50,iDigBio,uf,CC BY-NC,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/uf/vt674s50.jpg,fundulidae,fundulus seminolis
195,14060272410673U4mP9q3PGG8HXyu.jpg,14060272410673U4mP9q3PGG8HXyu.jpg,jpg,px455m9n,iDigBio,mnhn,CC BY-NC-ND,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/px455m9n.jpg,ariidae,bagre bagre
196,ark-_65665_m31b8c95afc8364fefbeefd4575de3129e.jpg,ark-_65665_m31b8c95afc8364fefbeefd4575de3129e.jpg,jpg,1381cp0h,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/1381cp0h.jpg,gerreidae,gerres longirostris
197,159344_Bathylagus_greyae.jpg,159344_Bathylagus_greyae.jpg,jpg,0j11dg13,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/0j11dg13.jpg,bathylagidae,bathylagichthys greyae
198,1406027853086FAEqXA0rOAyQqVpN.jpg,1406027853086FAEqXA0rOAyQqVpN.jpg,jpg,n063h15n,iDigBio,mnhn,CC BY-NC-ND,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/n063h15n.jpg,hepsetidae,hepsetus odoe
199,107646_Lobianchia_dofleini.jpg,107646_Lobianchia_dofleini.jpg,jpg,th928x5t,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/th928x5t.jpg,myctophidae,lobianchia dofleini
200,ark-_65665_m3d1036e4500ab43b3b9c611d4c35135e3.jpg,ark-_65665_m3d1036e4500ab43b3b9c611d4c35135e3.jpg,jpg,7j07bw1f,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/7j07bw1f.jpg,belonidae,strongylura leiura
201,ark-_65665_m359eb0e136848484ebc540e5c87ab2356.jpg,ark-_65665_m359eb0e136848484ebc540e5c87ab2356.jpg,jpg,pr66r633,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/pr66r633.jpg,exocoetidae,cheilopogon abei
202,133203-p#0.jpg,133203-p.jpg,jpg,tf572q48,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/tf572q48.jpg,osphronemidae,betta balunga
203,1505227770309srnANfFikFSeJmlW#1.jpg,1505227770309srnANfFikFSeJmlW.jpg,jpg,ns28ct6w,iDigBio,mnhn,CC BY,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/ns28ct6w.jpg,galaxiidae,galaxias zebratus
204,1505227770309srnANfFikFSeJmlW#2.jpg,1505227770309srnANfFikFSeJmlW.jpg,jpg,ns28ct6w,iDigBio,mnhn,CC BY,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/ns28ct6w.jpg,galaxiidae,galaxias zebratus
205,433b21a0-e597-4cc1-b6e8-515909c5efae.jpg,433b21a0-e597-4cc1-b6e8-515909c5efae.jpg,jpg,9871gf61,iDigBio,uf,CC BY-NC,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/uf/9871gf61.jpg,rivulidae,pterolebias longipinnis
